atleta_id,apelido,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,status_id,variacao_num
68987,João Vitor,303,https://s.glbimg.com/es/sde/f/2017/05/02/4b0d7dac70db84093f533231220f3287_FORMATO.png,0,0.0,João Vitor Lima Gomes,0.0,4,5.0,2,{},6,0.0
50398,Paulo Henrique,292,https://s.glbimg.com/es/sde/f/2017/02/14/f3e039a98588fd2760ea1b06034d2567_FORMATO.png,0,0.0,Paulo Henrique Carneiro Filho,0.0,5,3.0,2,{},6,0.0
68834,Rithely,292,https://s.glbimg.com/es/sde/f/2016/05/01/c410c14470ebc6e02ab963212b89a17a_FORMATO.png,1,3.2,Francisco Rithely da Silva Sousa,3.2,4,10.17,2,"{'FC': 2, 'FS': 3, 'PE': 8, 'RB': 3}",7,-1.83
71719,Elton,303,https://s.glbimg.com/es/sde/f/2017/05/02/be1eeef6004ddca4490debdfc7a8f6ef_FORMATO.png,2,3.15,Elton Junior Melo Ataíde,2.9,4,6.6,2,"{'FC': 3, 'FF': 2, 'FS': 4, 'PE': 8, 'RB': 4}",7,0.66
70666,Marllon,303,https://s.glbimg.com/es/sde/f/2017/05/02/40266a7126e1fd808b4350f90516f3f5_FORMATO.png,2,5.6,Marllon Gonçalves Jerônimo Borges,5.1,3,10.27,2,"{'PE': 2, 'RB': 4, 'SG': 1}",7,1.71
53669,Lins,303,https://s.glbimg.com/es/sde/f/2017/05/02/152a2c73a115dd6eaae434c953a9c05b_FORMATO.png,1,1.1,Lins Lima de Britto,1.1,5,4.13,2,"{'FC': 1, 'FD': 1, 'FS': 3, 'PE': 3}",6,-0.87
77500,Yago,303,https://s.glbimg.com/es/sde/f/2017/05/02/30bd8e94c27dbf6a20661d6027251a81_FORMATO.png,0,0.0,Yago Fernando da Silva,0.0,3,6.0,2,{},5,0.0
68950,Ronaldo Alves,292,https://s.glbimg.com/es/sde/f/2016/07/08/b5631b95dc105cd68b154bfaa21ecf74_FORMATO.png,0,0.0,Ronaldo Luiz Alves,0.0,3,8.0,2,{},6,0.0
78897,Naldo,303,https://s.glbimg.com/es/sde/f/2017/05/02/466546b7c0d2a31683ba60341c08ef34_FORMATO.png,1,6.4,Marinaldo dos Santos Oliveira,0.0,4,5.94,2,"{'FC': 2, 'FF': 1, 'FS': 1, 'PE': 2, 'RB': 4}",6,0.0
71724,Agenor,292,https://s.glbimg.com/es/sde/f/2016/07/12/b3b2f4d5febfcebd9c61128f21c52535_FORMATO.png,0,0.0,Agenor Detofol,0.0,1,4.0,2,{},6,0.0
80129,Jadson,303,https://s.glbimg.com/es/sde/f/2017/05/02/e17a729351ce9e086c7f6fdaf907c355_FORMATO.png,2,2.1,Jadson Alves dos Santos,4.3,4,4.9,2,"{'FC': 2, 'FF': 1, 'FS': 3, 'PE': 7, 'RB': 3}",6,0.73
78464,Fábio Braga,303,https://s.glbimg.com/es/sde/f/2017/05/02/1b7b5c48a104e1244f38059d6b4e63a3_FORMATO.png,0,0.0,Fábio Farroco Braga,0.0,4,3.0,2,{},6,0.0
77967,Mena,292,https://s.glbimg.com/es/sde/f/2017/05/01/b7a4044c003473042da5143f01b9924e_FORMATO.png,0,0.0,Eugenio Esteban Mena Reveco,0.0,2,7.0,2,{},7,0.0
95539,Fabrício,292,https://s.glbimg.com/es/sde/f/2017/02/14/d7be73cf3ee15933e6b1c7812db4ab8c_FORMATO.png,2,-1.45,Fabrício Silva Costa,-2.9,4,0.73,2,"{'CA': 1, 'FC': 1, 'FS': 1, 'PE': 3}",7,-1.3900000000000001
73540,Rogério,292,https://s.glbimg.com/es/sde/f/2016/08/31/6340e77cb18143e838ae03747e59b459_FORMATO.png,2,2.05,José Rogério de Oliveira,1.5,5,7.41,2,"{'FC': 1, 'FD': 2, 'FS': 6, 'PE': 7, 'RB': 1}",7,-0.8
78968,Leandro Pereira,292,https://s.glbimg.com/es/sde/f/2017/02/22/377457c54b890731e2cfdb9013dc7397_FORMATO.png,0,0.0,Leandro Marcos Pereira,0.0,5,7.0,2,{},6,0.0
79553,Mansur,292,https://s.glbimg.com/es/sde/f/2016/07/05/885bc2c7afe242e7ce810bccdccd27cc_FORMATO.png,0,0.0,Joeliton Lima Santos,0.0,2,5.0,2,{},6,0.0
81241,Oswaldo Henríquez,292,https://s.glbimg.com/es/sde/f/2016/05/01/49c33afe8104b8c052fd2c593fca02e5_FORMATO.png,0,0.0,Oswaldo José Henríquez Bocanegra,0.0,3,4.0,2,{},6,0.0
68911,Diego Souza,292,https://s.glbimg.com/es/sde/f/2016/05/01/4ca75c7b4c6ef9d48c9ffe43f89b8f78_FORMATO.png,1,7.8,Diego Souza de Andrade,7.8,4,20.22,2,"{'CA': 1, 'FC': 2, 'FS': 4, 'G': 1, 'PE': 3, 'RB': 1}",7,-2.7800000000000002
37663,Julio Cesar,267,https://s.glbimg.com/es/sde/f/2017/04/17/1fdd617943f798215323bf53718e1f45_FORMATO.png,0,0.0,Julio Cesar Coelho de Moraes Júnior,0.0,2,3.0,2,{},6,0.0
37674,Wagner,267,https://s.glbimg.com/es/sde/f/2017/04/06/359066aa5d28530d44010771094091ab_FORMATO.png,1,-0.8,Wagner Ferreira dos Santos,-0.8,4,5.49,2,"{'FC': 1, 'PE': 1}",6,-2.51
97877,Patrick,292,https://s.glbimg.com/es/sde/f/2017/02/14/521d0e8322cc9471f226a14e06549443_FORMATO.png,0,0.0,Patrick Correia Sales,0.0,5,1.0,2,{},6,0.0
98034,Maílson,292,https://s.glbimg.com/es/sde/f/2017/02/14/9e10795b558271c6baddcda617d65c21_FORMATO.png,0,0.0,Maílson Tenório dos Santos,0.0,1,1.0,2,{},6,0.0
85149,Ronaldo,292,https://s.glbimg.com/es/sde/f/2016/05/01/2e217ce29ea48d7d573c191fa21e67d5_FORMATO.png,1,2.3,Ronaldo Henrique Ferreira da Silva,2.3,4,3.2,2,"{'FC': 2, 'FS': 1, 'PE': 2, 'RB': 2}",6,0.2
84855,Raul Prata,292,https://s.glbimg.com/es/sde/f/2017/05/01/bc801f0b347f5e9b99972901cf4ecefd_FORMATO.png,1,0.1,Raul Prata,0.1,2,2.9699999999999998,2,"{'CA': 1, 'FC': 2, 'FF': 1, 'FS': 1, 'PE': 5, 'RB': 2}",6,-1.03
86935,Rodrigo,292,https://s.glbimg.com/es/sde/f/2017/05/01/6d2201a3689f5a71696f8b8eacbd9646_FORMATO.png,1,-0.2,Rodrigo Vasconcelos Oliveira,0.0,4,4.1,2,"{'CA': 1, 'FC': 3, 'FS': 1, 'PE': 2, 'RB': 2}",6,0.0
37919,Luis Fabiano,267,https://s.glbimg.com/es/sde/f/2017/04/17/37ff07beed4a39ead1876fadd586d068_FORMATO.png,2,7.0,Luis Fabiano Clemente,13.3,5,12.08,2,"{'A': 1, 'CA': 1, 'FC': 3, 'FD': 2, 'FF': 2, 'FS': 3, 'G': 1, 'I': 3, 'PE': 2, 'RB': 1}",7,3.8
99255,Pedro Henryque,292,,0,0.0,Pedro Henryque Pereira dos Santos,0.0,3,2.0,2,{},6,0.0
98035,Caio,292,https://s.glbimg.com/es/sde/f/2017/02/14/a6f6b29df8097bacd2fc794872711c70_FORMATO.png,0,0.0,Caio Felipe dos Santos Silva,0.0,2,2.0,2,{},6,0.0
92078,Wallace,292,https://s.glbimg.com/es/sde/f/2016/05/01/ed088654406f3682c5c4ea8dbaae2b52_FORMATO.png,0,0.0,Wallace Lucas Aires da Silva,0.0,5,2.0,2,{},6,0.0
91001,Evandro,292,https://s.glbimg.com/es/sde/f/2017/05/01/44325047a16fc8c2d5d2dbee3907eb6a_FORMATO.png,2,-1.15,Evandro Lima de Oliveira Filho,-1.8,2,0.73,2,"{'FC': 6, 'PE': 9, 'RB': 2}",7,0.02
91664,Adryelson,292,https://s.glbimg.com/es/sde/f/2016/05/01/486323894355978b9458b0d2217d92bf_FORMATO.png,0,0.0,Adryelson Shawann Lima Silva,0.0,3,2.0,2,{},6,0.0
89694,James Dean,292,https://s.glbimg.com/es/sde/f/2017/05/01/c92d594519fdaaff86e13dce57f1b587_FORMATO.png,0,0.0,James Dean Araújo de Lima,0.0,5,1.0,2,{},6,0.0
91003,Alison,292,https://s.glbimg.com/es/sde/f/2017/02/14/cd74f75d4225633af1942d07603f11cf_FORMATO.png,0,0.0,Alison Vicente da Silva,0.0,5,1.0,2,{},6,0.0
86519,Everton Felipe,292,https://s.glbimg.com/es/sde/f/2016/05/01/7c68f11162db883d1bca790a596547c2_FORMATO.png,1,1.6,Everton Felipe de Oliveira Silva,0.0,4,5.38,2,"{'PE': 6, 'RB': 2}",6,0.0
87742,Neto Moura,292,https://s.glbimg.com/es/sde/f/2016/05/01/60b2f9caebf7a6d399c1ba73dff47b84_FORMATO.png,2,-0.9,Antônio Francisco Moura Neto,0.6000000000000001,4,0.73,2,"{'FC': 6, 'FS': 2, 'PE': 5, 'RB': 1}",7,-0.4
93282,Fábio,292,https://s.glbimg.com/es/sde/f/2016/05/01/b3866c797355a02c74cb112a4fbaa9a5_FORMATO.png,0,0.0,Fábio Carvalho Matos,0.0,4,3.0,2,{},6,0.0
93746,Lenis,292,https://s.glbimg.com/es/sde/f/2016/05/01/9159bcd85db743f56cfb40ade72eba88_FORMATO.png,1,-0.1,Reinaldo Lenis Montes,0.0,5,3.47,2,"{'FS': 1, 'PE': 2}",6,0.0
94147,Lucas Ferreira,292,https://s.glbimg.com/es/sde/f/2016/05/01/a38c7b2a46cf04e24085ad1f45ce78bc_FORMATO.png,0,0.0,Lucas Ferreira Amaral,0.0,1,1.0,2,{},6,0.0
95180,Índio,292,https://s.glbimg.com/es/sde/f/2017/05/11/4fd214518b14eb3d936a1bb566f6945f_FORMATO.png,0,0.0,Wildson Silva de Melo,0.0,5,2.0,2,{},6,0.0
94445,Juninho,292,https://s.glbimg.com/es/sde/f/2016/05/01/3702c1c16aa8563dfc0d7e4f3399cadd_FORMATO.png,2,-0.9500000000000001,Edimar Ribeiro da Costa Júnior,-0.5,5,0.73,2,"{'FC': 2, 'FF': 1, 'FS': 2, 'I': 1, 'PE': 7}",6,-1.11
99256,Alesandro,292,,0,0.0,Alesandro dos Santos Pereira,0.0,3,1.0,2,{},6,0.0
99356,Vinícius,292,,0,0.0,José Vinícius Almeida Soares,0.0,4,2.0,2,{},6,0.0
99257,João Erick,292,,0,0.0,João Erick Marques da Silva,0.0,4,2.0,2,{},6,0.0
99258,Matheus Bezerra,292,,0,0.0,Matheus Bezerra Santos,0.0,4,1.0,2,{},6,0.0
37627,Diguinho,267,https://s.glbimg.com/es/sde/f/2017/04/23/567acbb6c452d975229cf001ae067216_FORMATO.png,0,0.0,Rodrigo Oliveira de Bittencourt,0.0,4,3.0,2,{},6,0.0
60853,Julio dos Santos,267,https://s.glbimg.com/es/sde/f/2017/04/17/649e4e7bd437c7088ca460c013ae1718_FORMATO.png,0,0.0,Julio Daniel dos Santos Rodríguez,0.0,4,5.0,2,{},6,0.0
37623,Rafael Marques,267,https://s.glbimg.com/es/sde/f/2017/04/24/b057662177ede29cb7aec5d2426bea3b_FORMATO.png,2,-1.2,Rafael Marques Pinto,-1.2,3,2.12,2,"{'FC': 4, 'PE': 7, 'RB': 1}",5,-1.98
69249,Martín Silva,267,https://s.glbimg.com/es/sde/f/2017/04/06/5380df54d3b16b7d46117c5173040d3d_FORMATO.png,2,1.35,Martín Andrés Silva,-1.3,1,9.9,2,"{'CA': 1, 'DD': 5, 'GS': 5, 'PE': 1}",7,-2.83
72745,Escudero,267,https://s.glbimg.com/es/sde/f/2017/04/17/1351c50b833e0374eb58e4fde52d7646_FORMATO.png,0,0.0,Damián Ariel Escudero,0.0,4,5.0,2,{},6,0.0
92630,Claudinho,303,https://s.glbimg.com/es/sde/f/2017/05/16/fa759c7da966d3df22b08d3ee449998c_FORMATO.png,0,0.0,Claudio Luiz Rodrigues Parise Leonel,0.0,5,1.0,2,{},7,0.0
71549,Kelvin,267,https://s.glbimg.com/es/sde/f/2017/04/24/6c15e084bbf28f0ec13f00762f49aa9d_FORMATO.png,2,2.65,Kelvin Mateus de Oliveira,5.7,5,5.79,2,"{'FC': 1, 'FD': 3, 'FS': 4, 'I': 1, 'PE': 7, 'RB': 2}",7,1.12
71704,Manga Escobar,267,https://s.glbimg.com/es/sde/f/2017/04/24/1ce4d6d602b56cabd2d5b1522af42b71_FORMATO.png,0,0.0,Andrés Ramiro Escobar Díaz,0.0,5,3.0,2,{},6,0.0
37644,Rodrigo,303,https://s.glbimg.com/es/sde/f/2017/05/09/fadbff28c7a05ef717d4183f017e7ff7_FORMATO.png,0,0.0,Rodrigo Baldasso da Costa,0.0,3,10.0,2,{},6,0.0
74081,Guilherme Costa,267,https://s.glbimg.com/es/sde/f/2017/04/06/ea33443d8c666f61b78424b726238c89_FORMATO.png,0,0.0,Guilherme Costa Machado Silveira,0.0,4,7.0,2,{},6,0.0
73446,Éderson,267,https://s.glbimg.com/es/sde/f/2017/04/17/df37c68f6183f831cb1846268a803abd_FORMATO.png,0,0.0,Éderson Alves Ribeiro Silva,0.0,5,4.0,2,{},6,0.0
73876,Jomar,267,https://s.glbimg.com/es/sde/f/2017/04/24/75a0f0b187c040aec0d014550c2e765e_FORMATO.png,1,-1.6,Jomar Herculano Lourenço,0.0,3,2.4,2,"{'CA': 1, 'FC': 4, 'FS': 2, 'PE': 1, 'RB': 1}",6,0.0
85211,Thalles,267,https://s.glbimg.com/es/sde/f/2017/04/24/3201728e4a68e69b6c3e6fc2f8f5b1e1_FORMATO.png,0,0.0,Thalles Lima,0.0,5,5.0,2,{},6,0.0
80313,Gilberto ,267,https://s.glbimg.com/es/sde/f/2017/02/18/0b1f3092508c1455fe24a4049fd3b32b_FORMATO.png,2,5.1,Gilberto Moraes Júnior,6.6,2,9.42,2,"{'CA': 1, 'FC': 3, 'FF': 1, 'FS': 3, 'PE': 7, 'RB': 8}",7,1.92
80196,Yago Pikachu,267,https://s.glbimg.com/es/sde/f/2017/04/24/3021726139e41d1a3fe9ada22058c738_FORMATO.png,2,5.4,Glaybson Yago Souza Lisboa,8.3,2,9.28,2,"{'FC': 1, 'FD': 1, 'FS': 2, 'G': 1, 'PE': 7, 'RB': 2}",7,2.56
78077,Madson,267,https://s.glbimg.com/es/sde/f/2017/04/06/e6c07b2728a78e64ae8c1ed0d4ce9d6a_FORMATO.png,0,0.0,Madson Ferreira dos Santos,0.0,2,4.0,2,{},6,0.0
84893,Henrique,267,https://s.glbimg.com/es/sde/f/2017/04/24/98783f94705be5ed728032062068f73c_FORMATO.png,2,3.7,Henrique Silva Milagres,6.2,2,6.79,2,"{'FC': 5, 'FD': 1, 'FS': 5, 'PE': 7, 'RB': 5}",7,1.7000000000000002
99033,João Victor,292,https://s.glbimg.com/es/sde/f/2017/05/01/b47bd0865c30b6854b673c7e94778083_FORMATO.png,0,0.0,Joao Victor Inacio Araujo,0.0,4,2.0,2,{},6,0.0
38225,Muriqui,267,https://s.glbimg.com/es/sde/f/2017/04/06/321312e4d04c0676ddf6e5e30503e413_FORMATO.png,0,0.0,Luiz Guilherme da Conceição Silva,0.0,5,5.0,2,{},6,0.0
38768,Andrezinho,267,https://s.glbimg.com/es/sde/f/2017/04/27/6dc513717c37f2d182e388d21a117216_FORMATO.png,0,0.0,André Luiz Tavares,0.0,4,7.0,2,{},6,0.0
38508,Eder Luis,267,https://s.glbimg.com/es/sde/f/2017/04/27/a624683a1be2238af9bf43179557bd20_FORMATO.png,0,0.0,Eder Luis de Oliveira,0.0,5,3.0,2,{},6,0.0
99034,Elias,292,https://s.glbimg.com/es/sde/f/2017/05/01/3d6d8284db8a576d760fba42eb79eac4_FORMATO.png,0,0.0,Elias Lira Nogueira Junior ,0.0,2,2.0,2,{},6,0.0
86776,Jordi,267,https://s.glbimg.com/es/sde/f/2017/04/17/8a166ba697085a60b3f3b7d74a9c6114_FORMATO.png,0,0.0,Jordi Almeida,0.0,1,4.0,2,{},6,0.0
99035,Pedro Vitor,292,https://s.glbimg.com/es/sde/f/2017/05/01/3b883aa630ed340edfef1e032cfb61b2_FORMATO.png,0,0.0,Pedro Vitor Ferreira Da Silva ,0.0,5,1.0,2,{},6,0.0
86486,Milton Mendes,267,https://s.glbimg.com/es/sde/f/2017/04/26/7b563b4abe14ffb25496b6fcd414bd88_FORMATO.png,2,3.79,Milton Mendes,5.46,6,7.2,2,{},7,1.46
60802,Bruno Gallo,267,https://s.glbimg.com/es/sde/f/2017/04/06/68766fe1a4a33ee25c95b972979bf44c_FORMATO.png,1,-0.6000000000000001,Bruno Vieira Gallo,0.0,4,1.7000000000000002,2,"{'FC': 1, 'FS': 1, 'PE': 2}",6,0.0
92057,Gabriel Félix,267,https://s.glbimg.com/es/sde/f/2017/04/06/54685bfd304a178fd3107aaf6fb0db2f_FORMATO.png,0,0.0,Gabriel Félix dos Santos,0.0,1,2.0,2,{},6,0.0
99254,Dayvid,292,,0,0.0,Dayvid Alexsander da Silva,0.0,2,1.0,2,{},6,0.0
93108,Mateus Pet,267,https://s.glbimg.com/es/sde/f/2017/04/24/fde017fc32efb6582710007242bff4d4_FORMATO.png,2,4.3,Mateus da Silva Vital Assumpção,3.5,4,6.69,2,"{'FC': 2, 'FD': 4, 'FS': 5, 'PE': 1, 'RB': 2}",7,1.67
87946,Todinho,287,https://s.glbimg.com/es/sde/f/2017/05/19/f9fd8f3638777047cb201f52d300c680_FORMATO.png,0,0.0,Geremias Ribeiro Junior,0.0,5,1.0,2,{},6,0.0
93785,Alan Cardoso,267,https://s.glbimg.com/es/sde/f/2017/04/17/1b42de3e2e0009de62fa328c8916f39b_FORMATO.jpeg,0,0.0,Alan Cardoso de Andrade,0.0,2,2.0,2,{},6,0.0
89150,Jean,267,https://s.glbimg.com/es/sde/f/2017/04/06/d3926623525ad9fc2a3896099f523066_FORMATO.png,2,2.7,Jean Carlos de Souza Irmer,4.7,4,5.73,2,"{'CA': 1, 'FC': 2, 'FS': 4, 'PE': 7, 'RB': 5}",2,0.99
84861,Alex Silva,282,https://s.glbimg.com/es/sde/f/2017/05/19/2b09d527bb18b6dca83703fbbe498920_FORMATO.png,0,0.0,Alex da Silva,0.0,2,2.0,2,{},6,0.0
93789,Caio Monteiro,267,https://s.glbimg.com/es/sde/f/2017/04/06/1be1912d42afdf3054cbab8eb7709907_FORMATO.png,0,0.0,Caio Monteiro Costa,0.0,5,1.0,2,{},6,0.0
81219,Thallyson,287,https://s.glbimg.com/es/sde/f/2017/05/19/5f8b63bc7b59bf0463eeb5f1f20490d5_FORMATO.png,0,0.0,Thallyson Augusto Tavares Dias,0.0,2,1.0,2,{},6,0.0
93787,Andrey,267,https://s.glbimg.com/es/sde/f/2017/04/06/f30ccd95961eb8e4131995d63a8fcc34_FORMATO.png,0,0.0,Andrey Ramos do Nascimento,0.0,4,1.0,2,{},6,0.0
89341,Nicolas Careca,284,https://s.glbimg.com/es/sde/f/2014/09/22/740b2252fc010aaf3a264c54df56fc1b_FORMATO.jpeg,0,0.0,Nicolas Morês da Cruz,0.0,5,1.0,2,{},6,0.0
83786,Neris,292,https://s.glbimg.com/es/sde/f/2017/05/19/d5efc40b12f0c9d9a37828480a468f75_FORMATO.png,0,0.0,Hueglo Neris dos Santos,0.0,3,3.0,2,{},6,0.0
93788,Evander,267,https://s.glbimg.com/es/sde/f/2017/04/06/2df6998f5d8a75cf5337b55ad525fd7d_FORMATO.png,0,0.0,Evander da Silva Ferreira,0.0,4,2.0,2,{},6,0.0
60969,Patric,287,https://s.glbimg.com/es/sde/f/2017/04/24/89077bf2beda96cfae171fad51c21cd1_FORMATO.png,1,3.2,Patric Cabral Lalau,0.0,2,8.63,2,"{'FC': 1, 'FF': 1, 'I': 1, 'PE': 5, 'SG': 1}",2,0.0
95876,Douglas,267,https://s.glbimg.com/es/sde/f/2017/04/24/67512c15f89f110e916471e8be3df32e_FORMATO.png,2,8.45,Douglas Luiz Soares de Paulo,7.4,4,17.13,2,"{'CA': 1, 'FD': 2, 'FF': 4, 'FS': 5, 'FT': 1, 'PE': 7, 'RB': 6}",7,1.92
80124,Matheus Mancini,282,https://s.glbimg.com/es/sde/f/2017/05/19/5bca9708b9e4c88d08f62e3935fe8cb4_FORMATO.png,0,0.0,Matheus Mancini,0.0,3,2.0,2,{},6,0.0
97445,Matheus Iacovelli,275,https://s.glbimg.com/es/sde/f/2017/05/22/c2879f5baa16034be213aa66cf2bdf37_FORMATO.png,1,0.5,Matheus Felipe Camargo Iacovelli,0.5,5,1.6800000000000002,2,{'FS': 1},6,-0.32
51792,Kanu,287,https://s.glbimg.com/es/sde/f/2017/02/20/2a67dc4c7c97236fb27abf4dbe5a39fc_FORMATO.png,0,0.0,Antonio Eduardo Pereira dos Santos,0.0,3,8.0,2,{},5,0.0
83615,Thiago Martins,275,https://s.glbimg.com/es/sde/f/2017/04/18/b86553b5909b0a40f413b27a550ececd_FORMATO.png,0,0.0,Thiago Martins Bueno,0.0,3,5.0,2,{},5,0.0
99615,Bruno Cosendey,267,https://s.glbimg.com/es/sde/f/2017/05/22/b6c777b62e380ed4a3cb3f1fc16f4f07_FORMATO.png,1,1.7000000000000002,Bruno Cosendey Lobo Pinto,1.7000000000000002,4,2.21,2,{'RB': 1},2,0.21
63058,Willian Farias,287,https://s.glbimg.com/es/sde/f/2017/04/24/15cf98a07f1ca5efaa16bc8321c04658_FORMATO.png,2,2.9,Willian Roberto Farias,1.4,4,8.3,2,"{'CA': 1, 'FC': 4, 'FS': 1, 'FT': 1, 'PE': 9, 'RB': 5}",7,-0.47000000000000003
38530,Cleiton Xavier,287,https://s.glbimg.com/es/sde/f/2017/02/18/12b5f4babe911d2c08e5e106d926ef3d_FORMATO.png,2,0.2,Cleiton Ribeiro Xavier,-0.8,4,5.78,2,"{'FC': 4, 'FD': 1, 'FF': 2, 'FS': 2, 'PE': 9, 'RB': 1}",7,-2.14
51905,Leandro Salino,287,https://s.glbimg.com/es/sde/f/2017/02/20/88732a4309dfb2ee375054e5e944d3cf_FORMATO.png,1,7.4,Leandro Salino do Carmo,7.4,2,6.16,2,"{'FC': 4, 'FF': 1, 'FS': 1, 'PE': 1, 'RB': 5}",2,2.16
68893,André Lima,287,https://s.glbimg.com/es/sde/f/2017/02/18/ee9dd3a70c66e596d038aee914c4c9f9_FORMATO.png,0,0.0,André Luiz Barretto Silva Lima,0.0,5,8.0,2,{},5,0.0
86411,Breno Lopes,373,https://s.glbimg.com/es/sde/f/2017/05/19/68d8c5dda3ea6323520ddfd58086f176_FORMATO.png,0,0.0,Breno Gonçalves Lopes,0.0,2,3.0,2,{},6,0.0
85591,Artur,303,https://s.glbimg.com/es/sde/f/2017/05/02/5c01ab099352ecad2baaa0a00f978720_FORMATO.png,0,0.0,Artur Sérgio Batista de Souza,0.0,2,4.0,2,{},6,0.0
70046,Victor Ferraz,277,https://s.glbimg.com/es/sde/f/2016/05/01/58576d141c8216fac9dedb1df391d5e8_FORMATO.png,1,4.1,Victor Ferraz Macedo,0.0,2,10.68,2,"{'CA': 1, 'FC': 2, 'G': 1, 'PE': 3}",7,0.0
88136,Ivan,303,https://s.glbimg.com/es/sde/f/2017/05/02/8546a4c5536f1d3e6ebc74e89daef4c3_FORMATO.png,0,0.0,Ivan Quaresma da Silva,0.0,1,2.0,2,{},6,0.0
95335,Matheus Jesus,303,https://s.glbimg.com/es/sde/f/2017/05/02/d356dc4fba9e7cebb7db45b79c3e8d25_FORMATO.png,0,0.0,Matheus Sousa de Jesus,0.0,4,4.0,2,{},6,0.0
91715,Matheus Cassini,303,https://s.glbimg.com/es/sde/f/2017/05/02/49a8092ff1d3ff3eb1402aa7333a8a1a_FORMATO.png,0,0.0,Matheus Henrique Cassini de Paula,0.0,4,2.0,2,{},6,0.0
96870,Emerson,303,https://s.glbimg.com/es/sde/f/2017/05/02/9ee22fc39f2ebcb3732b978222f0f862_FORMATO.png,0,0.0,Emerson Aparecido Leite de Souza Junior,0.0,2,1.0,2,{},6,0.0
92193,Ravanelli,303,https://s.glbimg.com/es/sde/f/2017/05/02/8f0af7ca793a5e7d64717b42fa7dc181_FORMATO.png,2,3.7,Ravanelli Ferreira dos Santos,0.30000000000000004,4,8.98,2,"{'A': 1, 'FC': 1, 'FF': 1, 'FS': 7, 'I': 1, 'PE': 14, 'RB': 2}",6,-0.29
38910,Ricardo Oliveira,277,https://s.glbimg.com/es/sde/f/2016/05/01/04f2207e667b88e15a5ccdc893894a1f_FORMATO.png,2,2.3,Ricardo de Oliveira,1.5,5,13.5,2,"{'CA': 1, 'FC': 5, 'FD': 2, 'FF': 3, 'FS': 4, 'FT': 1, 'I': 1}",7,-2.84
97771,Thiaguinho,303,https://s.glbimg.com/es/sde/f/2017/02/25/8d9b4558215c3206a5e47dd0ff123ca5_FORMATO.png,0,0.0,Wytallo Thiago Lima da Silva,0.0,5,2.0,2,{},6,0.0
38913,Nenê,267,https://s.glbimg.com/es/sde/f/2017/04/24/45951f5edf6777703717a335e5bffc58_FORMATO.png,1,-0.30000000000000004,Anderson Luiz de Carvalho,0.0,4,16.06,2,"{'FF': 2, 'FS': 3, 'I': 1, 'PE': 9}",6,0.0
40990,Dorival Júnior,277,https://s.glbimg.com/es/sde/f/2016/07/08/a25c043c72cbfe64aa3f9e2a7d76cdc5_FORMATO.png,2,3.8200000000000003,Dorival Silvestre Júnior,5.42,6,11.93,2,{},7,-0.26
38908,Renato,277,https://s.glbimg.com/es/sde/f/2017/05/02/ce9c1e5d21a2efec50dbdc2870d5a8c9_FORMATO.png,1,-0.1,Renato Dirnei Florêncio,0.0,4,8.42,2,"{'FS': 1, 'PE': 2}",7,0.0
51318,Leandro Donizete,277,https://s.glbimg.com/es/sde/f/2017/05/02/7c58801a7248a49556b48b3d0b29ca4d_FORMATO.png,1,1.7000000000000002,Leandro Donizete Gonçalves da Silva,1.7000000000000002,4,5.86,2,"{'CA': 1, 'FC': 2, 'FF': 1, 'FS': 3, 'PE': 3, 'RB': 2}",6,-1.1400000000000001
50402,Kayke,277,https://s.glbimg.com/es/sde/f/2017/05/02/175b6e25643dfdf97032cd564bc4e5c4_FORMATO.png,1,-0.8,Kayke Moreno de Andrade Rodrigues,0.0,5,4.39,2,"{'FC': 1, 'PE': 1}",6,0.0
62121,Vanderlei,277,https://s.glbimg.com/es/sde/f/2016/05/01/82e0b04b2f7623a1d61ffaff2e36a59c_FORMATO.png,2,11.85,Vanderlei Farias da Silva,26.7,1,17.54,2,"{'DD': 6, 'DP': 1, 'GS': 3, 'PE': 1, 'SG': 1}",7,8.34
97527,Matheus Alessandro,266,https://s.glbimg.com/es/sde/f/2017/01/13/8bded1df8c35e489469d2b1a9055ef20_FORMATO.png,0,0.0,Matheus Alessandro dos Santos Pereira,0.0,5,1.0,2,{},6,0.0
68929,Thiago Ribeiro,277,https://s.glbimg.com/es/sde/f/2017/02/19/4ec7b72d420d51f876c9ea73eab212cf_FORMATO.png,0,0.0,Thiago Ribeiro Cardoso,0.0,5,7.0,2,{},6,0.0
69040,Vladimir,277,https://s.glbimg.com/es/sde/f/2016/05/01/961c8216a0f294aa3cfbee03eaa996db_FORMATO.png,0,0.0,Vladimir Orlando Cardoso de Araújo Filho,0.0,1,4.0,2,{},6,0.0
97528,Frazan,266,https://s.glbimg.com/es/sde/f/2017/01/13/695e73041183062305ca4b63ca0c7ea9_FORMATO.png,0,0.0,Wesley Frazan Bernardo,0.0,3,2.0,2,{},6,0.0
98401,Patrick Luan,266,https://s.glbimg.com/es/sde/f/2017/04/02/71b19c71f009ce2d55363ed067a46395_FORMATO.png,0,0.0,Patrick Luan dos Santos,0.0,5,1.0,2,{},6,0.0
